state,year,payment_category,type,count,amount,source_file
punjab,2019,Others,TOTAL,108911,93875933.52482703,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\2.json
punjab,2019,Peer-to-peer payments,TOTAL,4726946,19146726286.636036,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\3.json
punjab,2019,Recharge & bill payments,TOTAL,3455594,2481094964.9170833,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\3.json
punjab,2019,Merchant payments,TOTAL,2374014,1183743251.2734203,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\3.json
punjab,2019,Financial Services,TOTAL,32359,7912219.734296376,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\3.json
punjab,2019,Others,TOTAL,117899,86338883.28250344,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\3.json
punjab,2019,Peer-to-peer payments,TOTAL,6386367,25564144629.75061,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\4.json
punjab,2019,Recharge & bill payments,TOTAL,4068332,2622222199.1884565,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\4.json
punjab,2019,Merchant payments,TOTAL,3122413,1741259163.3677325,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\4.json
punjab,2019,Financial Services,TOTAL,22956,6382345.429778575,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\4.json
punjab,2019,Others,TOTAL,98557,55793908.45587015,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2019\4.json
punjab,2020,Peer-to-peer payments,TOTAL,6339183,26350005915.230072,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\1.json
punjab,2020,Recharge & bill payments,TOTAL,4935115,2767419472.6505165,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\1.json
punjab,2020,Merchant payments,TOTAL,3838480,2196329615.3949203,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\1.json
punjab,2020,Financial Services,TOTAL,17924,10987850.955996178,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\1.json
punjab,2020,Others,TOTAL,87082,49442411.668161854,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\1.json
punjab,2020,Recharge & bill payments,TOTAL,6064807,3089758241.1281967,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\2.json
punjab,2020,Peer-to-peer payments,TOTAL,5639212,25074384847.498463,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\2.json
punjab,2020,Merchant payments,TOTAL,2290868,2058898904.3613408,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\2.json
punjab,2020,Financial Services,TOTAL,23314,23704957.876037344,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\2.json
punjab,2020,Others,TOTAL,63093,37907301.34960769,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\2.json
punjab,2020,Peer-to-peer payments,TOTAL,7354451,32477438924.476498,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\3.json
punjab,2020,Recharge & bill payments,TOTAL,5478668,4066750820.6407743,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\3.json
punjab,2020,Merchant payments,TOTAL,4261548,3490665357.291087,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\3.json
punjab,2020,Financial Services,TOTAL,32390,42060249.32847581,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\3.json
punjab,2020,Others,TOTAL,82516,46176796.076553434,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\3.json
punjab,2020,Peer-to-peer payments,TOTAL,9609405,43286909256.83391,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\4.json
punjab,2020,Merchant payments,TOTAL,7144295,6142380827.109474,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\4.json
punjab,2020,Recharge & bill payments,TOTAL,6072201,4201551869.9511185,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\4.json
punjab,2020,Financial Services,TOTAL,38820,51677182.316327386,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\4.json
punjab,2020,Others,TOTAL,133204,92887343.34418696,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2020\4.json
punjab,2021,Peer-to-peer payments,TOTAL,10951083,46908632143.31532,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\1.json
punjab,2021,Merchant payments,TOTAL,9333364,7651004598.907397,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\1.json
punjab,2021,Recharge & bill payments,TOTAL,6332928,3980874403.2760215,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\1.json
punjab,2021,Financial Services,TOTAL,43094,52009482.41407214,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\1.json
punjab,2021,Others,TOTAL,110366,98366463.19387978,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\1.json
punjab,2021,Peer-to-peer payments,TOTAL,13180933,55282486111.30394,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\2.json
punjab,2021,Merchant payments,TOTAL,11225598,9710508482.436422,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\2.json
punjab,2021,Recharge & bill payments,TOTAL,7591039,4370756868.518326,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\2.json
punjab,2021,Financial Services,TOTAL,46218,53309051.06501615,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\2.json
punjab,2021,Others,TOTAL,127460,113998049.29147904,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\2.json
punjab,2021,Peer-to-peer payments,TOTAL,17024782,66149902036.358826,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\3.json
punjab,2021,Merchant payments,TOTAL,16837685,14103740968.543571,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\3.json
punjab,2021,Recharge & bill payments,TOTAL,8465739,5540272095.274853,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\3.json
punjab,2021,Financial Services,TOTAL,43789,63576666.590925634,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\3.json
punjab,2021,Others,TOTAL,161494,135069073.84402025,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\3.json
punjab,2021,Merchant payments,TOTAL,22669743,20753662875.546524,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\4.json
punjab,2021,Peer-to-peer payments,TOTAL,20663881,83611403637.31992,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\4.json
punjab,2021,Recharge & bill payments,TOTAL,8765579,6107473171.935022,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\4.json
punjab,2021,Financial Services,TOTAL,58581,86356456.60324252,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\4.json
punjab,2021,Others,TOTAL,201576,151230100.5948589,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2021\4.json
punjab,2022,Merchant payments,TOTAL,25979197,23217511696.823074,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\1.json
punjab,2022,Peer-to-peer payments,TOTAL,22354946,88645204328.52362,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\1.json
punjab,2022,Recharge & bill payments,TOTAL,9188439,6317909908.645241,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\1.json
punjab,2022,Financial Services,TOTAL,57561,83933665.00820544,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\1.json
punjab,2022,Others,TOTAL,178159,125418506.96271203,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\1.json
punjab,2022,Merchant payments,TOTAL,35941880,28585688543.687046,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\2.json
punjab,2022,Peer-to-peer payments,TOTAL,25952349,100938068541.26062,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\2.json
punjab,2022,Recharge & bill payments,TOTAL,10161030,7652499714.013335,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\2.json
punjab,2022,Financial Services,TOTAL,50483,57234782.46271807,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\2.json
punjab,2022,Others,TOTAL,167081,111934787.80332904,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\2.json
punjab,2022,Merchant payments,TOTAL,43089589,32370885165.312702,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\3.json
punjab,2022,Peer-to-peer payments,TOTAL,29862592,107653378074.87231,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\3.json
punjab,2022,Recharge & bill payments,TOTAL,11017816,9119649328.792372,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\3.json
punjab,2022,Financial Services,TOTAL,57979,68249938.53956848,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\3.json
punjab,2022,Others,TOTAL,149921,107280498.83777893,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\3.json
punjab,2022,Merchant payments,TOTAL,48358802,38162493193.40967,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\4.json
punjab,2022,Peer-to-peer payments,TOTAL,32377106,120512767954.99376,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\4.json
punjab,2022,Recharge & bill payments,TOTAL,10895208,9248445985.684328,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\4.json
punjab,2022,Financial Services,TOTAL,62809,72160390.22791913,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\4.json
punjab,2022,Others,TOTAL,141255,111559653.62333827,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2022\4.json
punjab,2023,Merchant payments,TOTAL,50683710,37462999833.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\1.json
punjab,2023,Peer-to-peer payments,TOTAL,33701280,126365345151.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\1.json
punjab,2023,Recharge & bill payments,TOTAL,12305439,11478972029.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\1.json
punjab,2023,Financial Services,TOTAL,70521,79209681.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\1.json
punjab,2023,Others,TOTAL,149871,122150166.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\1.json
punjab,2023,Merchant payments,TOTAL,64565961,41553118124.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\2.json
punjab,2023,Peer-to-peer payments,TOTAL,39301140,140243650141.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\2.json
punjab,2023,Recharge & bill payments,TOTAL,13207924,12183745216.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\2.json
punjab,2023,Financial Services,TOTAL,76961,95312222.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\2.json
punjab,2023,Others,TOTAL,138303,105749751.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\2.json
punjab,2023,Merchant payments,TOTAL,74881815,46565196649.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\3.json
punjab,2023,Peer-to-peer payments,TOTAL,43379354,145286422875.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\3.json
punjab,2023,Recharge & bill payments,TOTAL,13684178,13149660821.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\3.json
punjab,2023,Financial Services,TOTAL,92473,129392229.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\3.json
punjab,2023,Others,TOTAL,123361,94910163.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\3.json
punjab,2023,Merchant payments,TOTAL,81248644,54620603519.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\4.json
punjab,2023,Peer-to-peer payments,TOTAL,47365190,161825075689.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\4.json
punjab,2023,Recharge & bill payments,TOTAL,13392115,14445536415.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\4.json
punjab,2023,Financial Services,TOTAL,102014,156978606.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\4.json
punjab,2023,Others,TOTAL,121032,91267936.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2023\4.json
punjab,2024,Merchant payments,TOTAL,82004146,54424588041.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\1.json
punjab,2024,Peer-to-peer payments,TOTAL,46824100,154223751669.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\1.json
punjab,2024,Recharge & bill payments,TOTAL,13489430,14372835813.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\1.json
punjab,2024,Financial Services,TOTAL,99631,178070057.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\1.json
punjab,2024,Others,TOTAL,119872,104174742.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\1.json
punjab,2024,Merchant payments,TOTAL,104440898,62100642546.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\2.json
punjab,2024,Peer-to-peer payments,TOTAL,53315081,167465027818.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\2.json
punjab,2024,Recharge & bill payments,TOTAL,13930343,14507273633.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\2.json
punjab,2024,Financial Services,TOTAL,118746,207422928.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\2.json
punjab,2024,Others,TOTAL,141069,154670059.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\2.json
punjab,2024,Merchant payments,TOTAL,114061023,66317076283.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\3.json
punjab,2024,Peer-to-peer payments,TOTAL,58974111,173913771523.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\3.json
punjab,2024,Recharge & bill payments,TOTAL,14254453,15458601083.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\3.json
punjab,2024,Financial Services,TOTAL,146791,259188448.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\3.json
punjab,2024,Others,TOTAL,118342,167519192.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\3.json
punjab,2024,Merchant payments,TOTAL,120801535,76355607365.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\4.json
punjab,2024,Peer-to-peer payments,TOTAL,64087805,197067021486.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\4.json
punjab,2024,Recharge & bill payments,TOTAL,14140889,15295409347.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\4.json
punjab,2024,Financial Services,TOTAL,367578,224863465.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\4.json
punjab,2024,Others,TOTAL,111413,182750369.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\punjab\2024\4.json
rajasthan,2018,Recharge & bill payments,TOTAL,4305940,868358581.1737025,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\1.json
rajasthan,2018,Peer-to-peer payments,TOTAL,2540658,7547652852.662634,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\1.json
rajasthan,2018,Financial Services,TOTAL,202537,37125466.49571308,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\1.json
rajasthan,2018,Merchant payments,TOTAL,184127,201212697.26059398,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\1.json
rajasthan,2018,Others,TOTAL,358428,271943533.1341365,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\1.json
rajasthan,2018,Recharge & bill payments,TOTAL,5288093,1511007056.105427,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\2.json
rajasthan,2018,Peer-to-peer payments,TOTAL,3770555,13341587602.422176,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\2.json
rajasthan,2018,Merchant payments,TOTAL,345752,342809667.5935513,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\2.json
rajasthan,2018,Financial Services,TOTAL,279471,52145152.93902289,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\2.json
rajasthan,2018,Others,TOTAL,289826,311536696.6979239,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\2.json
rajasthan,2018,Peer-to-peer payments,TOTAL,7120792,21010614922.14291,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\3.json
rajasthan,2018,Recharge & bill payments,TOTAL,5894660,2252031409.939968,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\3.json
rajasthan,2018,Merchant payments,TOTAL,711240,445504998.0014268,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\3.json
rajasthan,2018,Financial Services,TOTAL,230083,30185982.18078412,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\3.json
rajasthan,2018,Others,TOTAL,300323,302431358.9473551,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\3.json
rajasthan,2018,Peer-to-peer payments,TOTAL,10752729,33578327037.682457,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\4.json
rajasthan,2018,Recharge & bill payments,TOTAL,7557003,2743591538.8320713,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\4.json
rajasthan,2018,Merchant payments,TOTAL,1985927,1172254323.9731452,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\4.json
rajasthan,2018,Financial Services,TOTAL,311632,40412563.014562674,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\4.json
rajasthan,2018,Others,TOTAL,352432,374501619.8364362,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2018\4.json
rajasthan,2019,Peer-to-peer payments,TOTAL,27621606,55246071722.22856,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\1.json
rajasthan,2019,Recharge & bill payments,TOTAL,11650961,3821181816.6204696,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\1.json
rajasthan,2019,Merchant payments,TOTAL,3921438,1664209334.5681162,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\1.json
rajasthan,2019,Financial Services,TOTAL,359993,36340412.57538466,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\1.json
rajasthan,2019,Others,TOTAL,402042,373355289.5614773,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\1.json
rajasthan,2019,Peer-to-peer payments,TOTAL,25257679,79466464089.34059,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\2.json
rajasthan,2019,Recharge & bill payments,TOTAL,14968290,5709279550.854211,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\2.json
rajasthan,2019,Merchant payments,TOTAL,9026751,3435472167.201069,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\2.json
rajasthan,2019,Financial Services,TOTAL,182685,34134486.762421735,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\2.json
rajasthan,2019,Others,TOTAL,573881,461962878.5071422,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\2.json
rajasthan,2019,Peer-to-peer payments,TOTAL,29885618,97443950786.5758,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\3.json
rajasthan,2019,Merchant payments,TOTAL,19646612,6705923742.563935,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\3.json
rajasthan,2019,Recharge & bill payments,TOTAL,16970783,7872719571.602099,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\3.json
rajasthan,2019,Financial Services,TOTAL,217029,37899900.33366185,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\3.json
rajasthan,2019,Others,TOTAL,583575,407796030.8547787,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\3.json
rajasthan,2019,Peer-to-peer payments,TOTAL,43354317,140449134717.291,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\4.json
rajasthan,2019,Recharge & bill payments,TOTAL,20604852,9028860435.054995,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\4.json
rajasthan,2019,Merchant payments,TOTAL,20544791,9721826538.354998,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\4.json
rajasthan,2019,Financial Services,TOTAL,101805,25014672.38444693,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\4.json
rajasthan,2019,Others,TOTAL,468477,227573686.58499068,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2019\4.json
rajasthan,2020,Peer-to-peer payments,TOTAL,48269912,165468574323.88968,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\1.json
rajasthan,2020,Merchant payments,TOTAL,27880848,13643061482.35596,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\1.json
rajasthan,2020,Recharge & bill payments,TOTAL,25631131,10961167179.81334,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\1.json
rajasthan,2020,Financial Services,TOTAL,72604,34466606.25327997,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\1.json
rajasthan,2020,Others,TOTAL,404317,200968968.6958118,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\1.json
rajasthan,2020,Peer-to-peer payments,TOTAL,49160792,166176386876.30048,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\2.json
rajasthan,2020,Recharge & bill payments,TOTAL,31681776,13014051935.53691,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\2.json
rajasthan,2020,Merchant payments,TOTAL,20756594,14354151782.39264,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\2.json
rajasthan,2020,Financial Services,TOTAL,92875,76662259.20544848,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\2.json
